time,label,true_time,true_label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
50,2,50,2,0.62704,1.0361,0.22699,1.3142,-1.5264,-1.4278,0.073,-1.7316,1.5487,-0.19084,-0.70017,-0.19872
5,0,17,1,0.93194,0.19422,-0.41605,1.0678,0.67458,1.2381,-0.30172,-0.88951,-1.1637,-0.066439,-0.5198,0.87552
1,1,1,1,-0.52956,1.3562,0.78603,-0.24949,-0.51216,-1.894,0.58094,0.024506,-0.19591,-0.18497,0.043973,0.34188
16,0,28,1,-0.09971,0.6514,0.13387,-0.68477,1.2202,2.6542,0.62466,-0.31972,-1.1117,2.7523,-0.51389,-1.6814
4,0,11,2,-0.64814,0.5409,-0.78074,1.2343,0.17258,-0.4993,-0.13992,-0.68225,0.96853,0.20828,-0.2653,0.31695
1,0,1,2,1.6736,-0.60515,-0.78104,-0.61376,-0.63934,-1.0382,0.27216,0.66437,-1.0277,-0.33469,-0.83309,-0.44409
2,2,2,2,0.68639,0.20463,0.85815,-0.36372,-0.34277,0.0080848,-0.084662,0.4553,-0.78814,0.17708,-0.80664,0.94756
8,0,8,1,-0.31343,-1.0926,-0.38854,0.73585,0.93533,1.0258,1.2179,-1.6949,-0.4204,1.3331,-0.05139,1.7704
2,0,2,1,-0.40513,0.45807,-1.4768,0.15641,-0.73274,0.76719,0.022343,0.95516,-1.1275,-2.6543,-0.28046,1.3186
13,2,13,2,-0.11375,1.0319,0.15301,-1.6607,0.17106,-0.86494,-1.1707,-1.4777,0.71211,1.7715,-0.15273,0.67649
33,2,33,2,-0.34633,0.47957,0.25152,-0.96747,0.45286,-0.033168,0.45071,2.1259,0.19829,0.069642,-1.8217,1.5493
4,1,4,1,-1.2232,0.84365,-0.03244,1.1115,0.049654,-0.46603,-0.23681,-1.812,-0.011395,0.11807,0.49377,0.53282
14,0,14,1,0.47097,-0.4067,0.05365,0.79025,-0.090449,-0.52306,-0.91654,-1.1598,1.3494,-1.5093,-0.81281,0.6516
65,0,95,2,0.91268,0.40157,-0.22168,-1.3732,-0.054963,-0.24784,0.22407,-1.2526,-0.81475,0.012971,-1.2242,0.94938
7,0,11,1,0.018723,-1.3016,-1.2361,-0.070026,0.63203,-0.48672,-1.279,1.6386,1.4994,-0.33395,0.11637,-1.0422
4,0,6,1,-0.8717,-1.2381,-0.84663,0.25194,-1.5125,0.73711,1.1683,-1.1127,0.19265,-0.97444,1.7999,-0.094593
28,0,34,2,-0.98907,0.76354,0.071621,1.3377,0.51798,1.8853,-0.4328,0.50132,0.033862,0.40314,-0.68474,-1.3857
19,1,19,1,-2.3978,0.42387,-0.87165,-0.54756,-0.40254,0.34457,0.56902,-1.2253,0.99188,-0.23679,0.84058,-1.2094
153,2,153,2,0.25644,-1.735,-0.8526,-1.3029,1.8284,0.76172,0.15626,0.075336,-1.6741,-1.1628,-0.35902,1.1668
1,0,2,2,0.16585,1.0982,0.54491,-1.8566,1.6566,-2.347,0.24709,0.4187,0.62747,0.55467,-1.4526,-0.92888
0,0,0,2,-0.21215,-0.98053,-0.046859,-0.19566,-1.3279,-0.21362,0.62152,0.89318,0.2381,-0.87851,1.0242,-0.22322
20,2,20,2,-0.040955,2.0794,0.17326,0.76227,-0.23315,-1.5193,1.1087,-0.88014,-0.43677,-1.1023,-0.29365,0.74109
28,0,29,2,-1.0443,1.7759,-1.9282,0.34737,-2.7589,0.074089,0.12685,-0.01206,-1.1208,0.86838,0.87472,0.87055
3,1,3,1,-0.64719,0.54518,-0.56415,0.15512,-0.60041,0.49908,0.64852,-0.028896,-0.31853,1.8217,-0.67715,0.40391
16,2,16,2,-0.45851,0.15168,1.1299,0.42543,-2.1103,0.42586,1.5358,0.46585,1.0359,0.01698,-0.31782,-0.59858
0,0,3,2,-0.8847,0.6793,0.72781,0.81945,-0.13292,-0.54321,-0.35088,-1.0871,0.23715,2.5227,-0.09292,-0.12524
8,0,40,2,-0.5165,-0.70666,-0.15185,-1.1733,0.63622,0.91042,0.44599,-0.6903,-0.46703,0.0020489,-1.4951,-0.045077
14,0,19,1,0.68893,-0.78385,-0.91989,0.34703,0.16679,0.092025,0.12528,-0.11419,1.5424,1.1228,-0.05323,-0.47994
3,0,13,1,0.24918,-0.23155,0.48141,0.075389,0.77263,-0.21212,-0.83971,-0.097633,0.30931,0.78173,0.78845,2.4286
70,2,70,2,-1.9412,-0.5218,-1.0454,-1.3441,0.40814,0.38437,0.77683,0.84077,0.67689,-0.61187,-1.1279,-0.71422
1,0,1,1,-1.4374,0.035361,-0.59408,-1.1346,-0.76827,1.0673,1.5634,0.022963,0.46864,-0.13941,-0.31136,-0.17783
50,0,76,1,1.044,1.2385,0.48725,-1.6986,-0.63121,0.80142,1.2648,0.16423,0.75942,0.90751,0.55291,0.43457
3,0,5,2,-0.094772,-0.73449,-0.67278,1.8245,-2.52,-0.16337,-0.036549,1.1883,0.30524,-0.70667,-0.56019,0.074352
17,0,38,1,0.12655,-0.76241,0.22785,0.94712,-2.0323,0.26886,-0.95772,-0.15179,-0.41198,-1.2274,0.0013774,-0.49859
10,2,10,2,-0.50658,0.25431,-0.11577,-0.8393,-0.74824,1.4173,0.97915,-0.73967,0.27181,-0.74797,0.92814,-0.84763
9,2,9,2,0.098654,0.52234,0.018784,-0.48568,1.6377,0.50667,0.32422,1.251,0.6244,0.48673,-0.0027339,0.55038
0,0,1,1,-1.4577,-1.9985,-0.88618,0.26106,-0.2827,-1.0006,0.64732,-0.26786,-0.70776,2.3042,1.1735,1.1969
4,0,54,1,1.6954,0.14471,0.86229,0.99265,0.58843,-0.41782,-1.7934,0.52559,-0.59925,1.1054,-0.93594,-0.40897
5,0,6,1,0.99745,0.68377,-0.76896,1.3321,0.67194,0.12176,-1.7652,-0.86804,-0.16095,-1.5759,0.7222,0.73008
28,2,28,2,-0.38038,-0.59163,-1.2088,1.9472,-1.7452,0.73388,0.083268,-1.385,0.83889,0.58683,0.92128,-0.029234
14,1,14,1,0.14612,0.98364,-0.57276,-0.98112,1.5702,0.38736,1.4818,-0.89208,1.1718,1.6074,-2.0004,-0.25763
44,0,45,1,-2.0202,-1.3864,0.56846,-1.0701,2.3818,2.1826,0.27934,-0.528,0.97403,1.0951,0.77183,1.9276
4,1,4,1,-0.17001,0.67624,0.58697,-0.017747,0.50569,0.24401,0.83019,0.075802,-2.2164,0.91065,0.44939,0.13525
107,2,107,2,0.65722,0.26063,-0.68381,-0.7116,-2.9438,0.706,0.48691,0.47077,-0.95271,-1.4975,-0.45465,-1.4585
6,0,13,1,-0.071191,-0.416,0.029946,-0.66212,1.486,0.54358,0.8271,0.50446,0.21876,-1.1132,0.10248,-0.47689
0,0,3,1,-0.7218,-1.5564,1.5032,-0.71634,1.6659,-0.35104,-1.4544,0.3475,0.40309,0.65395,-0.18674,0.54703
9,2,9,2,1.316,1.1482,-1.6373,0.15211,1.343,-1.7781,0.81369,-1.6858,-0.68027,0.17189,-0.74227,1.0144
3,0,7,1,1.577,0.017219,-0.52849,1.4792,-1.3205,1.1881,0.15761,1.0806,-0.66247,-0.30837,0.14166,-1.6078
22,2,22,2,0.031545,0.43751,-0.72653,-0.12246,-0.41384,0.14783,-0.79763,1.1113,-0.80684,-0.3561,0.59293,-0.71217
22,1,22,1,0.53641,1.0502,-0.84777,-1.3677,1.566,-1.0291,-0.73847,0.30922,-0.32589,0.45902,-0.26347,0.28329
23,1,23,1,-0.45871,0.74826,-0.79868,-0.58692,0.85987,0.93607,0.024417,-0.23468,-1.259,-0.76267,0.093358,-0.67715
10,2,10,2,0.74912,0.77364,0.33864,0.83948,0.54103,-0.60916,0.41715,-0.16132,0.79938,-0.87111,1.0353,1.0873
1,0,1,1,-0.25294,-0.45914,0.54913,0.34604,-2.1839,-0.19168,-1.0043,0.51805,2.4978,-3.3857,0.77821,-0.89202
30,2,30,2,0.42787,-0.69512,-1.4948,0.15996,0.97177,0.72016,1.404,-1.1685,-0.88196,0.098206,-0.38293,-0.8505
3,0,4,2,-0.079409,-0.07687,1.5084,-0.26361,-0.091166,0.55533,-2.4158,0.49809,2.2688,0.4457,-0.91922,-2.1526
1,2,1,2,-0.11055,-0.29869,-1.3405,2.8683,-2.1977,0.31024,1.486,0.27293,-1.5802,0.43701,-0.003968,-0.0098939
1,2,1,2,-0.073486,0.58085,-1.3273,0.7344,1.188,-1.15,0.75981,1.1837,-0.81242,-0.38482,0.52749,1.5446
34,2,34,2,-0.84643,0.52792,-1.2286,0.4353,-0.60195,0.1574,-0.2708,1.1829,0.61357,1.5004,1.409,0.65607
8,2,8,2,-0.22689,-0.90749,-0.97026,0.16018,0.78088,-2.7183,1.1511,0.62691,-0.43377,0.59108,1.1058,0.47961
1,0,2,2,0.21201,0.1583,-0.017237,-0.61222,-0.42559,0.11291,0.50721,-0.42225,-0.31722,1.0655,-0.49457,-0.58627
0,0,0,2,-0.72616,-0.463,1.1484,-1.2425,0.96682,0.95436,1.2272,-0.80024,-0.85679,0.88287,-0.46037,1.5058
30,0,69,1,-0.95317,0.16021,0.90455,1.023,0.50777,0.77556,0.000025172,0.38676,-0.2566,0.3417,-0.10233,0.12049
0,0,0,2,0.37186,0.46505,-0.6468,-0.16338,1.8263,-0.3258,-1.3331,-1.0108,0.4707,0.16537,-0.66744,-0.44541
3,0,4,2,0.85011,-0.045442,-0.067515,0.90847,0.56459,-0.35264,-1.1636,-1.0647,-1.3285,0.37729,0.95219,-1.2306
6,0,9,2,-1.4292,0.76495,-0.036472,-0.57722,-1.5761,-0.72221,0.79632,0.15586,1.2257,-1.5403,0.97367,0.26959
2,0,7,2,-1.1471,1.309,-0.83595,0.20754,0.15648,2.7305,0.67208,1.9468,-1.8385,1.1297,0.10377,-0.25111
1,2,1,2,1.1564,1.245,-0.22424,0.48187,-0.46165,1.0734,0.049785,-0.013689,0.83043,0.20099,-0.60187,-2.2026
7,0,15,2,1.4691,0.46474,0.13166,0.90436,-1.2876,-0.54457,-0.27961,0.058753,1.4067,0.63525,0.9657,0.11804
97,2,97,2,-0.33655,-1.3318,-0.39912,1.4007,-0.37939,0.36726,1.1926,0.70548,0.46787,1.6154,1.0429,0.97803
4,0,49,2,0.7237,-0.65356,-0.5981,-1.4827,0.1351,-0.75109,-1.624,0.81327,1.2124,-0.83233,-0.30666,0.17722
3,1,3,1,-1.2073,1.2363,0.72267,0.18501,0.62947,-3.1936,-1.5797,-0.33216,0.65027,1.2795,0.67439,-1.6724
91,2,91,2,-1.5026,0.25612,0.82241,1.5002,-0.8124,1.7166,-1.1806,-0.73057,-0.036145,0.58521,1.4722,0.52579
6,1,6,1,-1.3656,1.5085,0.50809,-0.37334,1.9276,0.88989,-0.24767,-0.14259,0.6773,0.18032,0.71938,-0.039884
2,2,2,2,0.54093,1.3089,-0.14751,-0.73617,0.73867,-1.0961,1.101,0.26148,2.0745,-2.727,-1.103,0.29082
9,1,9,1,0.76741,-1.1503,0.57797,-1.4011,1.7503,0.63325,-0.83677,1.3012,0.098337,-0.51391,-1.2593,-1.8734
18,0,19,2,-1.0021,0.74518,0.72848,0.37294,-0.42756,-2.4005,0.088014,-0.51653,0.30002,1.2195,-0.55472,0.88482
0,0,1,2,0.53938,1.5983,-0.40663,0.61873,1.5346,-0.25606,0.096311,-0.53662,1.092,0.34678,0.039738,-0.0013712
79,1,79,1,-0.3912,-1.0477,2.3172,-0.52355,0.38191,-1.5743,0.21963,0.2576,-0.18901,0.65084,0.24376,0.63756
17,0,25,2,0.14152,0.47189,-0.59893,1.4847,-1.8547,0.51223,-0.70114,0.45944,-1.5668,-0.80374,0.61693,0.65146
1,2,1,2,0.38786,2.7137,-0.40671,-0.51715,-0.41575,-1.6226,0.5238,1.6044,-1.2276,-0.30981,1.8094,-0.35292
2,0,12,2,1.3411,-0.65508,1.4856,-0.82139,0.45223,2.3696,-0.23162,-0.34021,0.99622,-1.0847,-0.19254,0.8587
60,1,60,1,0.11914,-1.8386,0.14091,-1.63,-0.42348,1.1142,0.27344,-0.21507,0.165,1.9607,1.0723,0.83269
5,0,7,2,0.73388,2.2306,-2.3133,1.2591,0.29166,2.074,1.0771,0.73572,0.58553,0.59583,-0.1402,1.1949
0,0,1,1,-1.1577,-0.67908,0.36759,-0.76535,0.83386,1.556,1.7029,1.6466,-1.3656,-1.1649,0.77423,-0.60507
20,0,42,1,0.44749,-1.8323,0.60947,0.4807,0.51044,-1.182,0.39573,0.37332,0.80714,-1.517,-0.50713,0.94896
0,1,0,1,-2.1644,0.30728,-0.85891,0.9535,-1.2277,-0.18376,-0.072575,0.80234,0.7405,0.61129,0.19078,-0.88899
10,0,159,1,-0.86987,-0.62163,-1.022,-1.8771,-0.66058,0.18593,-0.67346,0.21197,0.61068,-0.93297,-0.98657,1.241
15,1,15,1,1.0887,0.54835,0.45471,-1.4689,0.51454,-0.58135,-0.3199,-1.3845,-0.081463,-0.22622,-0.58148,0.72885
1,1,1,1,-0.81751,-0.35893,-1.3928,-0.7153,-0.4933,0.89286,-1.0914,0.080281,-1.5661,-1.1383,-0.695,-0.098753
0,0,17,2,1.0969,0.81946,-0.72102,-0.78938,0.08916,0.67821,-0.42383,-0.36652,1.5315,-1.4916,2.6494,-0.2404
48,0,65,1,0.19717,-1.557,1.0646,1.4256,-2.0867,-0.52567,-1.1091,-0.9596,2.4637,-0.48519,-0.56723,0.79773
2,1,2,1,-2.1429,-0.84825,0.17786,-1.1439,-1.0256,-0.27775,0.92178,0.020288,-0.57381,1.0629,0.28609,-0.93138
9,0,12,1,-1.8707,1.9499,0.8443,-1.1644,0.70227,-0.90465,-0.1723,1.6727,0.4993,0.84318,2.0279,-1.5006
41,0,107,2,-0.52011,-0.098531,0.45949,0.90858,0.29816,-1.32,-0.63133,1.4143,-0.34239,-0.14418,-1.1335,-1.2548
1,2,1,2,-2.7371,-0.29736,2.162,0.076805,-0.074397,0.95605,-1.5948,1.0489,0.70482,0.43185,2.2857,0.47088
29,2,29,2,0.38675,0.57511,0.70541,0.58791,-0.53286,-0.68326,-0.072716,0.74434,-0.10858,0.1135,0.34463,1.3186
13,1,13,1,1.4629,0.31482,-1.0567,-1.0789,0.83915,0.49419,-0.49435,-0.1583,1.1995,0.091989,0.051498,-0.10402
1,2,1,2,0.61775,1.5654,-0.53225,0.18552,2.4613,-0.28904,0.96803,0.10302,0.042806,0.51558,-0.11102,0.64951
0,0,1,1,0.71651,1.7244,0.64732,0.13341,-2.0444,0.78014,-0.55411,-0.40828,-1.009,0.63068,-0.21868,-0.93807
64,0,66,1,-0.83784,0.44171,-0.51904,1.5834,-0.43664,0.084628,0.20101,2.2778,0.3746,-1.8144,2.0438,-1.8637
108,1,108,1,0.80664,1.2276,-1.8288,-0.3459,-2.6561,-2.0692,1.1964,-0.20232,-0.34253,1.9313,0.31653,-0.96701
22,2,22,2,2.2562,0.080964,0.89747,-0.088675,1.1693,0.15744,-0.36459,-0.54861,1.849,1.7591,-2.2343,-1.9259
5,2,5,2,0.58346,0.85089,0.96276,-0.74714,0.578,0.27792,-0.77418,2.3492,1.0991,1.2622,-0.82954,-0.68843
36,1,36,1,0.30372,0.89776,0.6659,-2.0525,1.171,-0.86745,-0.15207,0.54524,1.7831,0.87063,-0.45846,0.65757
3,2,3,2,0.9715,0.50245,0.13949,0.46984,1.3757,0.026743,0.12308,-0.21294,-0.68075,-0.81476,-0.29134,-0.77215
14,0,15,2,2.7662,0.21086,1.9455,-0.68009,-0.86758,-0.10214,1.3619,-0.33497,-1.0029,-0.59745,1.273,-0.14905
10,0,12,1,1.0258,0.0062512,-0.2746,-0.20248,2.0033,0.77194,1.2567,-2.0267,0.17445,0.48063,0.12273,-0.31616
31,2,31,2,0.45408,0.70993,0.048771,1.6053,0.52453,1.4527,-1.4485,-0.28628,-0.8891,0.77831,0.38623,0.68108
75,2,75,2,-0.92185,-1.4974,1.4381,0.3135,0.10167,-0.38376,0.90629,0.8475,1.0607,-0.30465,-0.97745,-0.86944
2,2,2,2,-0.89995,-1.5977,0.72325,0.44193,1.0202,0.31514,0.85031,-1.0535,1.8149,0.21452,-1.1762,1.3247
4,0,25,1,-0.21085,0.68211,1.5966,0.020571,-1.7412,-0.0010188,-0.15378,2.6245,-1.233,-0.65684,1.0563,-1.0187
111,1,111,1,0.23313,0.59275,0.4448,1.5831,-0.6109,-2.2128,1.5613,0.40642,1.5704,-0.45841,-0.091458,-0.10434
5,1,5,1,-3.314,1.0191,-0.13152,-0.34966,-0.5741,-0.58377,-0.49422,1.2193,1.0619,0.13053,-0.10002,0.17108
1,0,7,1,-1.2277,-0.17778,-0.22218,-0.78908,-0.097947,-0.011145,-3.2354,0.66614,-0.97587,1.0439,-1.0407,0.29509
1,0,1,1,0.51457,0.22012,-0.53018,0.014259,0.064627,1.0895,-0.31327,-0.24597,-0.29638,1.2755,-0.74655,2.2645
22,0,30,2,-0.38049,0.09133,1.6595,0.80362,1.4637,-0.36815,0.24736,0.35452,-0.23762,0.034316,-0.70363,0.42592
34,0,41,2,0.30628,-0.099406,-0.8743,-0.57961,0.65653,-2.508,-1.0291,0.35599,0.40392,-0.28375,-1.3581,0.73848
24,0,24,2,-0.0029309,0.83548,-0.98054,-0.030941,-0.43193,1.7033,0.58122,1.7097,-1.5799,2.0005,-0.37876,-0.82296
30,1,30,1,0.38945,-0.84216,-0.63001,-1.0408,0.98397,0.38847,-0.010502,-0.94032,0.17489,0.77657,-0.092865,-1.1211
10,0,13,2,-0.011464,1.5404,0.2681,-0.50135,1.1488,1.742,0.28232,1.7024,0.22777,-0.13393,0.1286,0.93626
1,0,27,1,0.67886,-0.51916,0.92059,0.29847,-1.2481,0.48255,-0.5358,-0.41455,-0.062898,0.17894,0.56498,-0.16457
0,0,10,2,1.4754,-0.081641,-0.76863,-0.53395,-0.92557,0.15412,-0.89644,-0.21648,-0.21517,0.31941,-0.0661,-0.51962
3,0,14,2,0.19928,0.31375,0.15607,-0.89288,0.74272,-1.654,-1.7407,0.053892,-1.0049,0.37766,0.94614,0.78674
39,2,39,2,-0.053282,0.38297,0.36648,-1.4122,-0.62286,-1.9449,0.5363,0.83011,-0.054633,0.39615,1.632,-1.2405
5,1,5,1,-1.2196,0.98333,0.23863,-0.71508,0.8218,-0.5914,-0.22638,-0.71879,0.70619,-1.4939,1.7136,1.7129
3,0,10,2,-0.31836,-0.048663,-1.1609,-0.4226,0.58004,-0.069466,-0.13706,0.21304,-0.81367,-0.01077,-2.3017,-2.5438
31,1,31,1,-0.68632,-1.2422,-0.17371,-1.8376,-1.0424,-0.99761,0.16747,-0.48084,-0.94298,0.75928,-0.29767,0.93477
0,0,0,1,-0.61427,0.79151,0.75132,-0.12328,-0.92025,-0.59724,-1.3375,0.45149,-0.20194,0.8753,0.77103,0.44213
13,1,13,1,-0.2315,1.5404,-0.27976,-1.4477,-1.5174,0.7491,-0.77194,0.20555,-0.99951,1.446,0.10242,0.091022
1,2,1,2,-0.59426,1.3278,0.97309,-1.4131,0.91246,-0.93342,-0.27891,0.16308,-0.15194,-1.7337,0.14092,-0.55463
1,0,1,1,0.17677,-0.6644,-0.74608,0.74396,0.36858,-1.402,-0.56393,0.62883,0.52262,0.25962,0.47624,-0.012393
103,2,103,2,-0.14725,0.47897,0.22618,1.0179,-0.68642,-0.12095,0.35103,-0.16476,-0.51779,-0.80359,-0.76833,0.90359
9,0,12,1,0.52041,1.5681,-0.097079,0.57429,-0.27417,1.2484,-2.7527,0.046948,-1.0419,-0.29336,0.70254,-1.142
2,2,2,2,-0.82206,0.058978,-0.29785,1.9669,-0.81304,1.1307,1.3833,1.1354,-0.13227,-0.28499,-0.98922,0.57094
9,1,9,1,-0.24041,-0.4844,0.61814,-1.2152,-0.3962,-2.1438,0.05202,-0.33166,-0.65427,1.7212,-0.44134,-1.3874
1,0,3,1,2.735,0.25312,-0.27082,-0.92264,-1.255,-0.41228,1.6329,-2.634,0.76046,0.080307,0.27858,0.021385
13,0,24,1,1.8773,0.59188,0.34158,1.3061,0.14729,0.20704,0.42622,-1.4186,0.74123,0.24176,-0.23576,-1.7421
8,0,13,2,0.65102,0.55419,1.5355,-0.3771,0.86664,1.4992,0.01467,-0.21159,-0.57738,1.1816,-0.34515,1.2209
14,0,15,2,-0.85435,-0.19887,1.3791,0.14905,-1.7491,1.5916,0.57093,-1.3803,-0.93619,0.27423,-0.50284,-0.48609
1,0,9,2,-1.0896,-1.1832,-1.3767,0.25734,0.2189,-1.85,1.8712,-0.087018,-1.272,0.22915,-0.093981,0.21146
31,2,31,2,-0.20653,0.54413,1.2003,0.57577,-0.80914,0.81187,-2.1744,0.70668,-0.21598,-0.25887,0.42646,1.5694
6,1,6,1,-0.22074,-0.83301,-0.8071,0.23553,-0.79079,-0.18907,0.62804,-0.030141,-0.74135,1.1081,1.9183,0.56809
2,0,3,1,1.8353,-0.22136,-0.14977,-0.6457,-0.027181,1.1478,-0.67283,0.47194,-0.76317,-1.2322,1.9542,-0.44062
10,0,46,2,0.35528,0.99417,-0.38664,1.9143,0.44716,0.40889,-0.18516,-0.52407,0.29512,0.57479,-0.81474,0.050155
1,0,49,2,-0.20968,-0.56664,-1.2921,-0.025291,-0.38825,0.62457,0.27455,0.45516,-0.80134,-0.71529,0.036105,1.229
2,0,6,2,-1.0764,0.22388,0.31755,0.3025,-0.31487,0.21912,-0.25465,0.77608,0.094384,0.70951,0.63021,0.59976
4,0,8,1,-0.51688,-0.03025,0.77712,-0.27927,0.14902,2.3112,0.2995,0.24432,-0.32862,0.5487,1.8711,-0.75024
5,2,5,2,-1.0768,-0.38788,0.57603,-1.3324,0.135,0.20936,-1.3101,0.50845,-0.39797,0.58057,2.1812,-1.7253
8,1,8,1,-0.73344,1.0173,-0.73803,1.0009,-0.90606,0.64522,-0.41988,0.91271,-1.0711,1.8283,0.40299,0.52581
31,0,58,1,1.3394,0.95102,0.65821,0.4797,0.50696,0.046667,-0.11613,-1.589,-0.083934,-1.7927,0.088355,-2.0105
11,2,11,2,1.1764,0.53739,-0.82969,0.020712,0.25304,0.91248,1.0242,0.15201,-0.70492,0.22941,-0.091768,1.213
42,1,42,1,-0.56142,-0.30106,2.0394,0.00070228,-0.36199,-1.6233,-0.39465,-0.37098,0.86022,1.3747,0.70312,-0.62135
7,0,11,1,0.25372,1.1571,-0.45414,0.58027,-0.13562,0.025141,1.0332,0.060619,-0.99231,0.48325,2.3562,-0.58525
1,0,1,2,1.587,-0.69528,0.44461,-0.034985,0.031553,-0.077381,1.5766,0.77856,0.69599,-1.9308,0.42105,0.28605
3,2,3,2,1.1991,1.2211,0.18812,0.90743,3.0853,1.6531,1.2166,0.12657,1.5064,-1.7377,0.17817,1.713
44,1,44,1,-0.79091,1.3386,-0.17013,1.0561,0.69459,-0.302,-1.7383,1.0069,1.0733,0.013416,0.51193,1.5513
12,0,28,2,0.5712,1.0067,-1.5356,-0.36042,0.38285,-1.4835,-1.3141,1.2553,0.32905,0.15187,0.38283,0.94975
14,1,14,1,-0.35346,-0.17944,1.372,-1.0133,1.6544,0.85707,-0.41101,1.1142,1.6976,0.35428,1.3353,-1.2947
105,1,105,1,1.1618,-0.73053,-0.45472,-0.63746,-0.54587,0.87208,-0.33778,0.81798,-0.15956,-0.11394,1.9546,-0.1021
0,0,1,1,-1.1152,-1.409,1.2564,-2.1492,-0.3274,0.71316,0.30388,0.78476,-0.64742,0.45634,-0.66419,1.097
5,2,5,2,1.0622,0.2784,-1.2684,1.1295,-0.11862,1.5717,0.87332,0.98214,-0.50549,0.20339,0.22975,0.63886
1,0,3,2,0.64976,-0.7227,0.016723,1.0254,2.8846,1.4513,0.094784,2.0165,-0.43118,-1.4274,-0.097235,-0.21452
0,0,31,1,0.85531,0.19867,-0.269,1.5567,-0.86852,0.62909,1.1536,1.1394,0.52068,0.4371,-0.1847,-0.96706
1,0,3,1,2.0217,0.33304,-0.81278,0.58683,-0.43084,0.20736,1.3418,0.40675,0.63739,1.3074,0.90556,-0.099609
1,1,1,1,0.3721,0.21392,-0.86208,1.6813,0.2235,-0.30356,0.88131,1.2854,-0.43611,-1.3583,-1.1223,2.3664
23,0,49,1,0.84015,-0.16167,-0.84689,1.5869,-0.37832,-0.10365,-0.81672,0.076603,0.29545,1.5286,-0.26836,0.59642
4,2,4,2,-1.1191,-0.47307,-1.0236,0.33882,-0.92818,-1.5784,-1.2632,0.11674,-0.75626,-1.3536,-0.51524,0.31194
0,0,17,1,0.13528,-0.63573,0.68683,-2.1266,0.33724,1.0446,-0.87084,0.29937,0.0092649,0.94029,1.1007,-0.84907
26,0,38,1,-1.7925,0.16261,0.52831,1.1471,-0.11373,0.88359,1.0495,-0.33942,1.4286,-0.92577,-0.23116,-0.3509
6,2,6,2,0.90241,0.46246,0.65969,-0.77416,1.5811,-0.43681,2.1954,-0.60058,0.34694,1.1622,1.0775,1.4628
14,0,17,2,0.66023,-1.343,-0.5897,-1.3329,1.3816,-0.3148,0.16342,0.15369,0.031464,-0.39512,-0.65985,-3.7844
38,0,39,2,0.40059,-0.23173,-0.46674,-1.178,-0.96515,0.68735,-2.8254,-0.73714,0.38235,-1.0738,-0.32393,0.81595
1,0,1,1,-0.10958,0.015868,-0.15932,-0.75168,-2.8851,-0.0059694,-1.3628,-1.078,-2.6184,-1.1013,0.29829,0.40465
1,0,1,1,0.55891,-0.20565,-1.043,0.25392,0.025722,-0.5727,-0.20919,-1.2164,-0.46026,-0.39247,-0.086997,0.88694
14,0,17,1,-0.54984,1.265,0.50808,-0.87656,1.7047,0.80699,-0.20918,0.61939,-0.33216,-0.7992,1.8177,1.0301
3,0,5,2,-0.61825,0.89958,-0.17304,-0.50404,-0.72562,1.7471,0.77355,1.2189,-0.038379,-0.72845,-0.94829,0.26519
2,1,2,1,-0.17752,-0.86087,-0.70648,0.30598,1.2984,-0.20957,0.29101,-1.3113,1.444,-0.14884,1.0542,-0.60261
0,0,0,2,2.2635,1.9806,-0.40267,0.45923,0.30842,-0.45534,1.0137,-0.16645,0.051862,-1.8787,0.63019,-0.55543
12,1,12,1,0.84592,-1.7525,-0.21052,0.86143,-2.1387,-0.16155,0.16965,0.74732,-0.013185,1.1095,-0.50557,0.19116
2,0,30,2,0.18696,-0.10795,0.6348,0.75439,-2.3044,0.069088,0.12062,1.0387,-0.48441,1.8934,-0.34735,2.4592
76,2,76,2,-0.39105,0.62394,1.1128,0.013017,0.34873,1.4938,-0.13242,0.81531,-0.72552,-0.16903,-0.51752,-1.1062
1,1,1,1,0.40943,0.56858,0.45363,-0.14817,-0.15924,-1.09,-0.8053,0.43516,-0.038366,0.75997,0.46864,0.23514
53,1,53,1,0.34184,0.56634,0.85684,-1.0244,0.62492,-0.45606,0.57862,1.543,2.3409,0.028664,2.9136,1.2754
3,1,3,1,-0.2902,0.8528,-1.2931,0.021597,-1.8509,-1.0685,-0.87755,0.32919,1.3466,0.61898,-0.36172,1.1532
2,0,4,1,0.086778,1.7794,-0.11752,-0.40879,0.22148,-1.5301,2.2416,-0.48932,0.011583,0.29252,0.64655,0.72202
59,1,59,1,0.071647,0.27664,1.7635,0.43707,0.025795,0.57649,-1.2361,0.24159,1.3719,-0.1995,-0.1139,-0.096353
0,1,0,1,0.67888,-1.3781,0.061098,0.19415,0.6603,0.61535,-0.56302,-0.46009,1.007,1.3713,2.0517,0.7889
2,2,2,2,0.93944,1.277,-0.20788,0.14366,0.63622,-0.21075,-1.1835,0.61003,1.087,-1.1406,0.19165,0.37833
2,1,2,1,-0.34618,-1.6018,-0.68125,0.7178,-0.087576,0.48711,-1.0086,0.90592,1.9352,-1.4151,2.6451,0.26272
38,0,58,1,0.46268,-1.1723,-0.41565,-0.1728,0.98644,-1.1131,0.33041,1.0215,1.2938,0.96147,-0.38581,-0.9265
